order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
order_00002301,1,prod_00000526,sell_00000046,2024-04-21 09:31:20,49.05,4.47
order_00002301,2,prod_00000408,sell_00000035,2024-04-21 09:31:20,141.72,8.93
order_00002301,3,prod_00000263,sell_00000226,2024-04-22 09:31:20,22.4,0.92
order_00002302,1,prod_00000189,sell_00000114,2024-11-17 13:36:54,210.47,29.65
order_00002303,1,prod_00000753,sell_00000062,2024-07-08 03:13:54,12.57,1.26
order_00002304,1,prod_00000175,sell_00000160,2025-12-27 06:13:44,59.56,4.61
order_00002305,1,prod_00000505,sell_00000066,2025-04-16 14:03:17,69.27,7.48
order_00002306,1,prod_00000080,sell_00000242,2025-05-27 01:54:40,40.62,6.05
order_00002307,1,prod_00000253,sell_00000177,2024-05-07 09:08:12,18.57,0.56
order_00002308,1,prod_00000114,sell_00000137,2024-08-27 13:05:13,9.92,1.43
order_00002308,2,prod_00000782,sell_00000120,2024-08-27 13:05:13,56.23,7.7
order_00002308,3,prod_00000280,sell_00000011,2024-08-25 13:05:13,24.68,1.17
order_00002308,4,prod_00000382,sell_00000046,2024-08-26 13:05:13,31.76,1.61
order_00002309,1,prod_00000139,sell_00000127,2024-09-25 01:06:04,110.87,4.91
order_00002310,1,prod_00000154,sell_00000088,2025-09-07 23:42:30,14.4,1.71
order_00002311,1,prod_00000103,sell_00000117,2025-06-12 16:35:00,64.47,4.88
order_00002311,2,prod_00000302,sell_00000095,2025-06-12 16:35:00,21.17,3.14
order_00002311,3,prod_00000371,sell_00000196,2025-06-13 16:35:00,38.93,2.01
order_00002312,1,prod_00000707,sell_00000058,2025-04-02 07:55:06,353.67,53.81
order_00002313,1,prod_00000085,sell_00000068,2024-09-22 06:59:45,76.76,12.79
order_00002314,1,prod_00000385,sell_00000065,2024-05-10 09:15:08,112.89,11.72
order_00002314,2,prod_00000314,sell_00000000,2024-05-11 09:15:08,92.68,12.28
order_00002314,3,prod_00000580,sell_00000134,2024-05-10 09:15:08,88.05,9.81
order_00002315,1,prod_00000309,sell_00000040,2024-11-03 20:33:50,19.21,1.16
order_00002315,2,prod_00000594,sell_00000068,2024-11-01 20:33:50,32.39,2.83
order_00002315,3,prod_00000272,sell_00000032,2024-11-03 20:33:50,47.96,4.08
order_00002316,1,prod_00000369,sell_00000024,2024-08-01 04:55:55,37.74,4.17
order_00002317,1,prod_00000233,sell_00000002,2024-02-02 21:18:20,72.96,8.46
order_00002317,2,prod_00000452,sell_00000015,2024-01-30 21:18:20,84.46,14.21
order_00002317,3,prod_00000761,sell_00000211,2024-01-29 21:18:20,20.9,0.97
order_00002318,1,prod_00000550,sell_00000062,2025-09-27 17:57:41,84.35,11.2
order_00002319,1,prod_00000298,sell_00000086,2025-05-27 01:42:45,36.65,3.74
order_00002320,1,prod_00000592,sell_00000225,2025-05-04 11:46:29,107.45,17.07
order_00002321,1,prod_00000467,sell_00000073,2024-08-28 00:36:50,109.75,7.3
order_00002322,1,prod_00000355,sell_00000159,2025-02-13 19:01:29,63.7,9.37
order_00002323,1,prod_00000111,sell_00000214,2024-04-06 21:30:01,19.26,1.16
order_00002324,1,prod_00000785,sell_00000002,2024-03-24 01:17:07,197.18,31.49
order_00002325,1,prod_00000613,sell_00000159,2025-01-24 04:05:16,54.9,8.76
order_00002326,1,prod_00000150,sell_00000131,2024-04-10 15:44:28,28.78,1.14
order_00002327,1,prod_00000664,sell_00000110,2025-08-27 10:03:36,34.66,5.52
order_00002328,1,prod_00000232,sell_00000068,2024-02-12 20:13:23,139.49,20.79
order_00002329,1,prod_00000388,sell_00000193,2025-12-16 07:29:21,15.57,2.2
order_00002330,1,prod_00000693,sell_00000106,2025-12-11 22:24:38,66.51,10.7
order_00002330,2,prod_00000185,sell_00000217,2025-12-11 22:24:38,68.78,10.73
order_00002331,1,prod_00000275,sell_00000133,2024-04-07 07:56:51,97.73,6.05
order_00002332,1,prod_00000715,sell_00000125,2025-10-01 22:42:10,50.42,4.24
order_00002333,1,prod_00000351,sell_00000076,2024-07-04 02:40:56,191.38,11.24
order_00002334,1,prod_00000684,sell_00000180,2025-04-02 02:39:49,38.78,5.52
order_00002334,2,prod_00000145,sell_00000001,2025-03-31 02:39:49,23.24,3.05
order_00002334,3,prod_00000470,sell_00000195,2025-03-29 02:39:49,35.15,5.04
order_00002335,1,prod_00000060,sell_00000011,2024-04-28 17:55:53,29.17,3.92
order_00002336,1,prod_00000363,sell_00000080,2025-11-15 11:22:33,298.78,35.39
order_00002337,1,prod_00000123,sell_00000179,2025-10-28 05:39:52,143.61,23.69
order_00002338,1,prod_00000492,sell_00000107,2025-09-30 14:14:58,42.72,1.79
order_00002339,1,prod_00000794,sell_00000148,2024-04-17 17:09:15,88.92,8.73
order_00002340,1,prod_00000365,sell_00000054,2025-10-09 21:58:16,84.59,3.96
order_00002340,2,prod_00000378,sell_00000138,2025-10-10 21:58:16,55.15,7.45
order_00002341,1,prod_00000055,sell_00000024,2025-07-31 21:53:55,30.9,3.4
order_00002342,1,prod_00000633,sell_00000089,2024-09-12 06:29:23,50.69,5.3
order_00002343,1,prod_00000064,sell_00000135,2024-12-07 16:25:40,24.19,1.38
order_00002344,1,prod_00000624,sell_00000008,2025-05-11 04:58:39,84.22,7.98
order_00002344,2,prod_00000713,sell_00000114,2025-05-13 04:58:39,290.25,8.78
order_00002345,1,prod_00000115,sell_00000102,2024-06-27 15:24:51,162.17,15.37
order_00002346,1,prod_00000292,sell_00000019,2024-02-17 13:41:52,16.65,0.75
order_00002347,1,prod_00000319,sell_00000242,2025-11-03 14:13:27,63.53,3.31
order_00002348,1,prod_00000442,sell_00000077,2024-08-18 00:51:46,26.5,3.85
order_00002349,1,prod_00000358,sell_00000029,2024-06-15 09:19:39,14.76,0.45
order_00002350,1,prod_00000116,sell_00000214,2025-01-12 20:31:39,68.36,10.5
order_00002351,1,prod_00000738,sell_00000198,2025-04-11 06:06:04,52.07,7.55
order_00002352,1,prod_00000325,sell_00000175,2024-10-06 21:52:16,70.78,2.43
order_00002353,1,prod_00000662,sell_00000104,2024-09-08 18:56:38,47.43,8.07
order_00002354,1,prod_00000568,sell_00000197,2024-09-20 11:29:44,71.0,11.09
order_00002355,1,prod_00000150,sell_00000054,2024-02-24 19:48:39,74.32,12.15
order_00002355,2,prod_00000014,sell_00000167,2024-02-24 19:48:39,32.53,3.55
order_00002355,3,prod_00000004,sell_00000163,2024-02-26 19:48:39,74.79,3.96
order_00002355,4,prod_00000256,sell_00000099,2024-02-23 19:48:39,100.08,16.42
order_00002356,1,prod_00000567,sell_00000020,2024-03-29 23:32:54,234.08,13.84
order_00002356,2,prod_00000213,sell_00000174,2024-03-27 23:32:54,26.27,4.55
order_00002356,3,prod_00000042,sell_00000030,2024-03-29 23:32:54,132.97,22.48
order_00002356,4,prod_00000558,sell_00000031,2024-03-26 23:32:54,164.34,17.28
order_00002357,1,prod_00000302,sell_00000124,2025-03-09 05:59:46,193.85,25.24
order_00002358,1,prod_00000107,sell_00000194,2024-06-30 00:57:35,47.58,5.06
order_00002358,2,prod_00000558,sell_00000015,2024-06-30 00:57:35,59.94,2.06
order_00002359,1,prod_00000494,sell_00000004,2025-12-22 08:39:45,47.66,3.11
order_00002360,1,prod_00000061,sell_00000155,2024-11-20 00:39:38,43.2,2.38
order_00002360,2,prod_00000747,sell_00000226,2024-11-21 00:39:38,153.06,13.35
order_00002361,1,prod_00000235,sell_00000058,2024-12-21 18:26:04,42.64,3.14
order_00002362,1,prod_00000152,sell_00000054,2024-06-16 14:27:26,88.61,7.1
order_00002363,1,prod_00000573,sell_00000080,2025-01-23 00:01:36,67.31,6.98
order_00002364,1,prod_00000641,sell_00000066,2025-12-28 14:44:36,72.45,9.57
order_00002364,2,prod_00000033,sell_00000222,2025-12-30 14:44:36,56.71,2.36
order_00002364,3,prod_00000574,sell_00000148,2025-12-31 14:44:36,66.02,4.17
order_00002365,1,prod_00000080,sell_00000233,2025-11-16 22:51:25,105.98,10.59
order_00002365,2,prod_00000655,sell_00000168,2025-11-17 22:51:25,251.7,33.77
order_00002366,1,prod_00000537,sell_00000182,2025-01-22 20:43:14,456.1,79.24
order_00002367,1,prod_00000657,sell_00000075,2025-01-19 19:41:01,75.55,8.75
order_00002367,2,prod_00000069,sell_00000210,2025-01-17 19:41:01,11.66,1.16
order_00002367,3,prod_00000386,sell_00000182,2025-01-15 19:41:01,45.09,5.8
order_00002368,1,prod_00000102,sell_00000146,2025-04-29 18:14:32,73.89,12.02
order_00002369,1,prod_00000150,sell_00000176,2025-11-07 07:54:56,322.51,52.39
order_00002370,1,prod_00000672,sell_00000211,2026-01-03 11:52:39,15.93,0.97
order_00002371,1,prod_00000278,sell_00000123,2025-07-25 22:06:49,40.84,1.76
order_00002372,1,prod_00000641,sell_00000249,2025-09-28 10:35:33,35.7,2.31
order_00002373,1,prod_00000363,sell_00000184,2025-09-08 12:10:03,28.69,1.07
order_00002374,1,prod_00000035,sell_00000077,2024-09-10 15:56:16,31.43,1.92
order_00002374,2,prod_00000417,sell_00000166,2024-09-14 15:56:16,178.15,6.39
order_00002375,1,prod_00000311,sell_00000187,2025-06-03 15:03:15,61.35,7.08
order_00002375,2,prod_00000655,sell_00000160,2025-06-05 15:03:15,38.97,5.02
order_00002376,1,prod_00000507,sell_00000031,2025-09-07 19:35:56,32.42,3.24
order_00002377,1,prod_00000514,sell_00000108,2024-09-25 00:00:59,57.65,6.81
order_00002378,1,prod_00000610,sell_00000087,2025-02-20 23:19:38,79.64,12.39
order_00002379,1,prod_00000440,sell_00000173,2024-07-11 16:45:45,219.86,31.51
order_00002380,1,prod_00000479,sell_00000098,2025-10-25 13:42:59,98.58,4.73
order_00002381,1,prod_00000299,sell_00000167,2024-09-08 20:28:06,117.07,8.59
order_00002382,1,prod_00000319,sell_00000087,2025-10-19 18:29:23,25.03,1.96
order_00002383,1,prod_00000590,sell_00000151,2025-03-12 11:59:01,15.11,1.99
order_00002384,1,prod_00000384,sell_00000114,2024-02-10 21:16:58,30.44,1.19
order_00002384,2,prod_00000272,sell_00000078,2024-02-07 21:16:58,15.26,1.81
order_00002384,3,prod_00000327,sell_00000046,2024-02-07 21:16:58,50.21,3.17
order_00002385,1,prod_00000414,sell_00000231,2024-04-15 08:19:44,32.91,2.28
order_00002385,2,prod_00000220,sell_00000191,2024-04-15 08:19:44,338.5,32.99
order_00002386,1,prod_00000275,sell_00000142,2024-06-08 05:36:57,38.38,3.47
order_00002387,1,prod_00000366,sell_00000000,2024-01-10 11:08:51,79.49,12.06
order_00002387,2,prod_00000787,sell_00000184,2024-01-11 11:08:51,75.62,6.2
order_00002387,3,prod_00000259,sell_00000074,2024-01-13 11:08:51,15.25,1.85
order_00002388,1,prod_00000099,sell_00000027,2024-08-17 01:00:52,206.24,32.43
order_00002388,2,prod_00000189,sell_00000111,2024-08-19 01:00:52,43.41,1.54
order_00002389,1,prod_00000117,sell_00000209,2024-12-14 12:14:34,125.76,22.51
order_00002390,1,prod_00000541,sell_00000016,2025-09-25 12:58:13,44.8,2.08
order_00002391,1,prod_00000657,sell_00000202,2025-11-24 23:36:50,12.58,0.6
order_00002392,1,prod_00000581,sell_00000056,2024-12-03 16:51:24,125.41,10.71
order_00002393,1,prod_00000272,sell_00000043,2025-11-12 21:50:36,14.89,1.91
order_00002394,1,prod_00000139,sell_00000009,2024-04-04 20:09:09,34.48,2.78
order_00002395,1,prod_00000602,sell_00000241,2024-07-23 15:48:33,40.51,4.04
order_00002395,2,prod_00000633,sell_00000004,2024-07-18 15:48:33,129.22,17.29
order_00002396,1,prod_00000646,sell_00000016,2025-07-11 06:20:22,125.57,19.62
order_00002397,1,prod_00000033,sell_00000091,2024-05-01 11:05:10,69.6,5.4
order_00002398,1,prod_00000524,sell_00000071,2025-05-28 22:53:46,23.19,0.98
order_00002399,1,prod_00000632,sell_00000108,2024-04-20 05:43:55,69.25,7.43
order_00002399,2,prod_00000307,sell_00000005,2024-04-15 05:43:55,27.7,1.79
order_00002400,1,prod_00000365,sell_00000028,2024-09-24 00:04:25,99.18,10.75
order_00002401,1,prod_00000723,sell_00000153,2024-02-09 04:26:00,64.37,11.47
order_00002402,1,prod_00000655,sell_00000045,2025-01-09 13:30:21,32.73,4.49
order_00002402,2,prod_00000115,sell_00000208,2025-01-08 13:30:21,98.23,11.93
order_00002403,1,prod_00000075,sell_00000055,2025-07-17 22:38:52,120.6,10.88
order_00002404,1,prod_00000143,sell_00000033,2024-11-13 03:30:41,261.98,37.36
order_00002404,2,prod_00000513,sell_00000129,2024-11-14 03:30:41,33.79,3.64
order_00002405,1,prod_00000714,sell_00000018,2024-07-15 07:42:22,76.34,8.14
order_00002405,2,prod_00000029,sell_00000183,2024-07-16 07:42:22,56.08,3.43
order_00002406,1,prod_00000085,sell_00000192,2025-04-24 02:23:55,52.1,4.23
order_00002407,1,prod_00000449,sell_00000140,2024-07-07 06:30:46,31.5,3.85
order_00002407,2,prod_00000376,sell_00000015,2024-07-07 06:30:46,19.64,2.83
order_00002408,1,prod_00000302,sell_00000154,2025-09-29 08:51:21,103.44,11.95
order_00002409,1,prod_00000713,sell_00000193,2024-07-12 16:57:06,52.57,5.38
order_00002410,1,prod_00000182,sell_00000213,2024-03-01 01:39:39,81.51,12.26
order_00002411,1,prod_00000456,sell_00000084,2025-09-20 07:49:51,58.52,8.57
order_00002411,2,prod_00000052,sell_00000032,2025-09-17 07:49:51,45.28,2.92
order_00002412,1,prod_00000285,sell_00000068,2025-04-18 21:45:15,58.01,2.19
order_00002413,1,prod_00000531,sell_00000232,2025-08-17 07:08:45,117.39,16.78
order_00002413,2,prod_00000613,sell_00000228,2025-08-20 07:08:45,89.05,9.33
order_00002413,3,prod_00000458,sell_00000042,2025-08-19 07:08:45,59.09,6.85
order_00002413,4,prod_00000219,sell_00000038,2025-08-15 07:08:45,86.75,12.33
order_00002414,1,prod_00000332,sell_00000015,2025-03-12 13:45:38,19.86,2.86
order_00002415,1,prod_00000759,sell_00000028,2024-06-07 08:11:21,48.21,4.94
order_00002415,2,prod_00000130,sell_00000098,2024-06-07 08:11:21,156.21,25.66
order_00002416,1,prod_00000315,sell_00000001,2024-03-18 20:58:17,53.63,3.72
order_00002417,1,prod_00000205,sell_00000016,2025-08-10 16:24:43,110.64,4.73
order_00002418,1,prod_00000259,sell_00000121,2025-02-05 12:53:57,48.05,1.81
order_00002419,1,prod_00000520,sell_00000018,2024-03-03 14:46:42,120.57,8.0
order_00002420,1,prod_00000176,sell_00000168,2025-01-25 20:48:32,456.97,76.33
order_00002421,1,prod_00000135,sell_00000092,2024-10-28 03:38:16,43.68,3.68
order_00002422,1,prod_00000108,sell_00000041,2024-01-30 21:34:11,74.74,5.84
order_00002422,2,prod_00000653,sell_00000164,2024-02-01 21:34:11,339.49,23.94
order_00002423,1,prod_00000751,sell_00000036,2024-10-26 22:23:07,37.23,2.43
order_00002424,1,prod_00000680,sell_00000088,2024-10-18 08:16:57,78.31,12.94
order_00002425,1,prod_00000086,sell_00000059,2025-11-24 19:34:36,57.88,9.65
order_00002425,2,prod_00000264,sell_00000062,2025-11-28 19:34:36,22.73,1.36
order_00002425,3,prod_00000278,sell_00000131,2025-11-25 19:34:36,48.57,6.03
order_00002426,1,prod_00000688,sell_00000075,2025-07-19 04:37:09,55.53,9.26
order_00002427,1,prod_00000634,sell_00000206,2025-08-07 00:40:32,25.41,2.83
order_00002428,1,prod_00000702,sell_00000241,2024-06-23 15:11:32,38.86,3.52
order_00002429,1,prod_00000697,sell_00000045,2024-05-22 23:57:13,69.23,7.92
order_00002430,1,prod_00000222,sell_00000204,2025-08-17 14:49:59,172.47,7.83
order_00002431,1,prod_00000701,sell_00000116,2025-11-30 20:56:34,236.21,18.97
order_00002432,1,prod_00000284,sell_00000239,2025-11-08 18:09:48,31.91,2.42
order_00002433,1,prod_00000095,sell_00000157,2025-02-27 22:47:19,74.69,2.8
order_00002434,1,prod_00000636,sell_00000048,2025-12-24 23:21:35,17.06,3.0
order_00002435,1,prod_00000597,sell_00000049,2024-06-27 13:30:47,77.35,3.17
order_00002436,1,prod_00000762,sell_00000242,2024-09-21 00:29:30,178.48,30.51
order_00002437,1,prod_00000104,sell_00000096,2025-02-26 20:35:24,13.16,1.01
order_00002438,1,prod_00000526,sell_00000211,2025-01-18 18:25:27,20.82,3.5
order_00002439,1,prod_00000654,sell_00000243,2025-12-24 19:30:04,37.32,5.45
order_00002439,2,prod_00000078,sell_00000116,2025-12-24 19:30:04,68.08,4.45
order_00002440,1,prod_00000444,sell_00000193,2025-07-19 07:18:46,226.45,34.58
order_00002441,1,prod_00000727,sell_00000239,2024-07-31 07:14:30,24.46,1.15
order_00002441,2,prod_00000047,sell_00000025,2024-08-03 07:14:30,39.71,1.26
order_00002442,1,prod_00000401,sell_00000043,2025-09-11 16:50:44,85.64,14.65
order_00002442,2,prod_00000699,sell_00000148,2025-09-12 16:50:44,144.11,10.53
order_00002443,1,prod_00000166,sell_00000162,2025-10-13 01:19:15,22.99,1.41
order_00002444,1,prod_00000028,sell_00000148,2025-03-23 08:25:55,23.92,1.06
order_00002445,1,prod_00000243,sell_00000066,2024-12-01 09:48:53,75.84,10.73
order_00002445,2,prod_00000518,sell_00000219,2024-11-29 09:48:53,8.28,1.06
order_00002446,1,prod_00000435,sell_00000164,2025-08-20 14:56:21,26.13,1.42
order_00002447,1,prod_00000616,sell_00000185,2025-03-28 18:36:28,36.09,5.88
order_00002448,1,prod_00000597,sell_00000084,2024-02-17 06:30:50,68.33,5.2
order_00002449,1,prod_00000417,sell_00000019,2025-05-07 18:05:54,26.33,1.9
order_00002450,1,prod_00000086,sell_00000183,2024-07-02 16:11:20,47.98,7.79
order_00002451,1,prod_00000618,sell_00000234,2025-05-26 13:45:15,124.0,11.28
order_00002452,1,prod_00000318,sell_00000194,2025-06-20 23:17:09,75.33,10.3
order_00002452,2,prod_00000623,sell_00000183,2025-06-20 23:17:09,151.25,14.13
order_00002453,1,prod_00000030,sell_00000072,2025-06-26 03:53:48,28.64,2.57
order_00002454,1,prod_00000391,sell_00000122,2025-12-29 11:05:03,12.82,1.88
order_00002454,2,prod_00000614,sell_00000123,2026-01-01 11:05:03,36.53,4.92
order_00002455,1,prod_00000649,sell_00000170,2024-10-21 15:13:05,27.01,3.0
order_00002456,1,prod_00000080,sell_00000188,2025-03-11 15:14:42,25.6,0.88
order_00002457,1,prod_00000167,sell_00000239,2024-11-13 08:15:28,28.97,4.56
order_00002458,1,prod_00000749,sell_00000237,2025-06-03 16:57:32,24.57,4.21
order_00002459,1,prod_00000515,sell_00000175,2024-05-17 07:02:07,74.72,7.99
order_00002460,1,prod_00000156,sell_00000134,2024-10-29 19:36:51,59.27,9.56
order_00002461,1,prod_00000269,sell_00000133,2024-10-20 10:31:40,15.96,2.73
order_00002461,2,prod_00000357,sell_00000207,2024-10-21 10:31:40,178.75,14.07
order_00002462,1,prod_00000199,sell_00000161,2024-12-25 15:19:23,58.27,6.33
order_00002462,2,prod_00000489,sell_00000082,2024-12-27 15:19:23,57.51,8.23
order_00002463,1,prod_00000474,sell_00000092,2024-02-20 16:52:42,49.59,4.62
order_00002464,1,prod_00000760,sell_00000194,2025-09-01 14:09:53,75.15,12.48
order_00002465,1,prod_00000153,sell_00000176,2024-02-13 19:50:30,22.25,1.25
order_00002465,2,prod_00000177,sell_00000200,2024-02-13 19:50:30,111.86,13.12
order_00002465,3,prod_00000338,sell_00000038,2024-02-11 19:50:30,37.18,1.4
order_00002465,4,prod_00000158,sell_00000163,2024-02-15 19:50:30,79.16,5.21
order_00002466,1,prod_00000376,sell_00000089,2025-08-19 20:21:16,64.27,5.93
order_00002466,2,prod_00000336,sell_00000243,2025-08-17 20:21:16,308.29,31.71
order_00002467,1,prod_00000063,sell_00000025,2024-12-07 01:59:46,161.32,9.65
order_00002467,2,prod_00000287,sell_00000184,2024-12-09 01:59:46,30.11,1.92
order_00002468,1,prod_00000231,sell_00000167,2024-10-17 12:54:24,53.45,7.61
order_00002469,1,prod_00000154,sell_00000084,2025-10-12 15:43:38,38.89,3.11
order_00002470,1,prod_00000096,sell_00000246,2025-03-20 11:32:14,151.76,18.85
order_00002470,2,prod_00000655,sell_00000245,2025-03-17 11:32:14,10.2,0.94
order_00002471,1,prod_00000451,sell_00000070,2024-05-09 02:13:59,66.76,3.26
order_00002471,2,prod_00000058,sell_00000122,2024-05-12 02:13:59,79.65,10.51
order_00002471,3,prod_00000680,sell_00000059,2024-05-11 02:13:59,43.45,4.98
order_00002471,4,prod_00000733,sell_00000180,2024-05-09 02:13:59,83.91,6.67
order_00002472,1,prod_00000232,sell_00000007,2025-10-28 14:01:27,61.14,6.15
order_00002472,2,prod_00000653,sell_00000112,2025-10-29 14:01:27,17.91,0.74
order_00002473,1,prod_00000596,sell_00000190,2024-04-21 04:46:24,88.46,5.01
order_00002474,1,prod_00000159,sell_00000222,2025-11-22 04:06:23,83.65,14.79
order_00002475,1,prod_00000113,sell_00000133,2024-02-02 17:46:03,24.7,2.61
order_00002476,1,prod_00000503,sell_00000233,2025-12-04 01:57:50,86.56,5.2
order_00002477,1,prod_00000415,sell_00000093,2025-06-07 14:53:19,17.56,2.25
order_00002478,1,prod_00000767,sell_00000041,2025-05-10 13:14:02,129.36,11.25
order_00002478,2,prod_00000500,sell_00000202,2025-05-08 13:14:02,141.33,9.51
order_00002479,1,prod_00000419,sell_00000044,2024-10-19 14:42:10,10.44,1.28
order_00002480,1,prod_00000113,sell_00000181,2025-05-01 11:57:05,62.02,5.89
order_00002480,2,prod_00000597,sell_00000246,2025-05-05 11:57:05,97.8,13.78
order_00002480,3,prod_00000468,sell_00000195,2025-04-30 11:57:05,136.21,23.09
order_00002480,4,prod_00000586,sell_00000068,2025-05-01 11:57:05,66.47,7.66
order_00002481,1,prod_00000609,sell_00000138,2025-05-03 09:53:31,39.56,4.89
order_00002482,1,prod_00000305,sell_00000098,2024-05-15 16:59:05,127.28,20.39
order_00002482,2,prod_00000385,sell_00000197,2024-05-17 16:59:05,13.07,1.65
order_00002483,1,prod_00000626,sell_00000095,2025-06-11 14:38:38,83.71,9.02
order_00002483,2,prod_00000419,sell_00000177,2025-06-12 14:38:38,151.59,12.36
order_00002483,3,prod_00000064,sell_00000005,2025-06-13 14:38:38,26.54,2.58
order_00002484,1,prod_00000748,sell_00000125,2024-02-15 05:06:14,39.68,2.25
order_00002484,2,prod_00000219,sell_00000158,2024-02-19 05:06:14,13.16,0.82
order_00002484,3,prod_00000564,sell_00000164,2024-02-15 05:06:14,143.74,17.45
order_00002485,1,prod_00000644,sell_00000223,2024-04-22 06:24:47,10.31,0.45
order_00002486,1,prod_00000786,sell_00000010,2025-04-21 18:06:20,61.38,8.55
order_00002487,1,prod_00000008,sell_00000159,2024-10-21 12:28:01,195.83,10.68
order_00002488,1,prod_00000169,sell_00000161,2024-03-21 10:26:21,45.05,5.35
order_00002489,1,prod_00000422,sell_00000077,2024-12-02 15:47:46,62.54,7.44
order_00002489,2,prod_00000116,sell_00000228,2024-12-05 15:47:46,23.78,1.93
order_00002490,1,prod_00000784,sell_00000032,2025-10-15 11:18:26,160.99,25.05
order_00002490,2,prod_00000442,sell_00000205,2025-10-14 11:18:26,24.36,2.96
order_00002490,3,prod_00000087,sell_00000238,2025-10-15 11:18:26,112.05,18.64
order_00002490,4,prod_00000505,sell_00000150,2025-10-14 11:18:26,25.14,4.33
order_00002491,1,prod_00000608,sell_00000080,2025-07-22 16:48:04,70.7,3.96
order_00002491,2,prod_00000603,sell_00000114,2025-07-22 16:48:04,74.27,7.07
order_00002492,1,prod_00000268,sell_00000136,2024-08-29 10:33:44,169.65,12.74
order_00002493,1,prod_00000182,sell_00000128,2024-04-16 10:56:41,29.45,1.87
order_00002494,1,prod_00000658,sell_00000177,2025-08-19 16:46:20,43.26,6.82
order_00002495,1,prod_00000171,sell_00000242,2024-06-30 17:15:20,36.21,1.5
order_00002496,1,prod_00000443,sell_00000230,2024-04-08 09:04:34,60.39,8.85
order_00002497,1,prod_00000205,sell_00000197,2024-08-31 08:09:13,16.08,0.89
order_00002497,2,prod_00000624,sell_00000072,2024-08-29 08:09:13,48.65,1.9
order_00002497,3,prod_00000595,sell_00000106,2024-08-27 08:09:13,59.32,10.56
order_00002497,4,prod_00000350,sell_00000026,2024-08-30 08:09:13,193.81,34.13
order_00002498,1,prod_00000522,sell_00000094,2025-04-13 13:37:36,93.88,9.85
order_00002499,1,prod_00000614,sell_00000117,2024-10-09 14:38:11,23.88,3.11
order_00002499,2,prod_00000283,sell_00000112,2024-10-08 14:38:11,20.77,3.55
order_00002500,1,prod_00000650,sell_00000097,2024-10-26 04:14:19,41.91,3.03
order_00002501,1,prod_00000424,sell_00000060,2024-01-31 18:55:38,20.61,2.6
order_00002502,1,prod_00000602,sell_00000233,2025-03-19 04:18:24,34.02,3.21
order_00002503,1,prod_00000276,sell_00000016,2024-07-25 19:50:46,62.78,9.22
order_00002504,1,prod_00000728,sell_00000240,2025-03-18 01:26:53,72.12,10.71
order_00002505,1,prod_00000798,sell_00000116,2025-06-12 11:33:30,16.27,1.97
order_00002505,2,prod_00000508,sell_00000218,2025-06-11 11:33:30,26.71,3.55
order_00002505,3,prod_00000222,sell_00000146,2025-06-14 11:33:30,14.35,0.64
order_00002505,4,prod_00000786,sell_00000014,2025-06-13 11:33:30,55.0,5.61
order_00002506,1,prod_00000238,sell_00000241,2024-07-03 04:48:28,33.46,4.56
order_00002506,2,prod_00000084,sell_00000189,2024-06-30 04:48:28,39.59,3.83
order_00002506,3,prod_00000468,sell_00000222,2024-07-04 04:48:28,282.27,34.62
order_00002506,4,prod_00000053,sell_00000120,2024-07-02 04:48:28,14.85,0.5
order_00002507,1,prod_00000043,sell_00000135,2024-05-31 06:16:40,60.8,8.08
order_00002508,1,prod_00000460,sell_00000023,2025-07-30 11:24:04,76.19,6.48
order_00002509,1,prod_00000022,sell_00000113,2025-03-26 08:55:19,133.57,21.59
order_00002510,1,prod_00000055,sell_00000183,2024-10-19 12:38:24,68.34,10.02
order_00002510,2,prod_00000780,sell_00000035,2024-10-17 12:38:24,205.44,21.64
order_00002511,1,prod_00000536,sell_00000050,2025-10-08 08:15:14,194.22,20.24
order_00002511,2,prod_00000720,sell_00000121,2025-10-06 08:15:14,100.85,11.94
order_00002511,3,prod_00000436,sell_00000171,2025-10-07 08:15:14,15.71,1.25
order_00002512,1,prod_00000336,sell_00000200,2024-11-27 02:49:16,32.34,2.43
order_00002513,1,prod_00000038,sell_00000248,2024-08-15 00:12:03,80.16,3.0
order_00002513,2,prod_00000579,sell_00000199,2024-08-14 00:12:03,41.08,7.0
order_00002514,1,prod_00000582,sell_00000215,2025-10-27 03:58:20,86.86,8.09
order_00002515,1,prod_00000515,sell_00000031,2025-05-08 02:08:50,161.4,7.86
order_00002516,1,prod_00000009,sell_00000056,2024-05-09 14:26:12,220.08,6.64
order_00002516,2,prod_00000535,sell_00000036,2024-05-12 14:26:12,106.44,14.01
order_00002516,3,prod_00000127,sell_00000119,2024-05-11 14:26:12,12.57,2.19
order_00002516,4,prod_00000453,sell_00000218,2024-05-09 14:26:12,153.05,25.53
order_00002517,1,prod_00000063,sell_00000129,2024-05-30 12:58:09,11.06,0.42
order_00002517,2,prod_00000209,sell_00000065,2024-06-01 12:58:09,49.27,4.75
order_00002518,1,prod_00000616,sell_00000047,2025-10-26 15:51:39,153.57,21.5
order_00002519,1,prod_00000440,sell_00000038,2025-04-25 02:03:49,14.67,2.23
order_00002520,1,prod_00000591,sell_00000145,2025-01-14 03:32:25,132.37,12.65
order_00002520,2,prod_00000682,sell_00000238,2025-01-13 03:32:25,58.17,9.64
