customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cust_00001027,uniq_00001027,30719,belo horizonte,MG
cust_00001028,uniq_00001028,64476,nova iguacu,RJ
cust_00001029,uniq_00001029,70875,nova iguacu,RJ
cust_00001030,uniq_00001030,54589,campinas,SP
cust_00001031,uniq_00001031,50970,niteroi,RJ
cust_00001032,uniq_00001032,55268,duque de caxias,RJ
cust_00001033,uniq_00001033,27139,boa vista,RR
cust_00001034,uniq_00001034,77499,feira de santana,BA
cust_00001035,uniq_00001035,51827,rio de janeiro,RJ
cust_00001036,uniq_00001036,71141,niteroi,RJ
cust_00001037,uniq_00001037,45058,sao paulo,SP
cust_00001038,uniq_00001038,42495,feira de santana,BA
cust_00001039,uniq_00001039,22689,campinas,SP
cust_00001040,uniq_00001040,48038,belo horizonte,MG
cust_00001041,uniq_00001041,90658,sao bernardo do campo,SP
cust_00001042,uniq_00001042,42541,londrina,PR
cust_00001043,uniq_00001043,52917,campinas,SP
cust_00001044,uniq_00001044,34881,ananindeua,PA
cust_00001045,uniq_00001045,75308,campinas,SP
cust_00001046,uniq_00001046,71186,blumenau,SC
cust_00001047,uniq_00001047,50441,sao bernardo do campo,SP
cust_00001048,uniq_00001048,13037,vila velha,ES
cust_00001049,uniq_00001049,61543,porto alegre,RS
cust_00001050,uniq_00001050,41552,cuiaba,MT
cust_00001051,uniq_00001051,86460,campinas,SP
cust_00001052,uniq_00001052,16377,teresina,PI
cust_00001053,uniq_00001053,46877,sao paulo,SP
cust_00001054,uniq_00001054,88317,sao bernardo do campo,SP
cust_00001055,uniq_00001055,47453,ananindeua,PA
cust_00001056,uniq_00001056,11071,santo andre,SP
cust_00001057,uniq_00001057,66482,rio de janeiro,RJ
cust_00001058,uniq_00001058,44664,uberlandia,MG
cust_00001059,uniq_00001059,62855,contagem,MG
cust_00001060,uniq_00001060,15930,guarulhos,SP
cust_00001061,uniq_00001061,16705,caxias do sul,RS
cust_00001062,uniq_00001062,83638,santo andre,SP
cust_00001063,uniq_00001063,57516,salvador,BA
cust_00001064,uniq_00001064,19637,duque de caxias,RJ
cust_00001065,uniq_00001065,76093,sao bernardo do campo,SP
cust_00001066,uniq_00001066,82070,sao bernardo do campo,SP
cust_00001067,uniq_00001067,91689,jaboatao dos guararapes,PE
cust_00001068,uniq_00001068,26864,belo horizonte,MG
cust_00001069,uniq_00001069,61629,recife,PE
cust_00001070,uniq_00001070,54444,guarulhos,SP
cust_00001071,uniq_00001071,57920,santo andre,SP
cust_00001072,uniq_00001072,36090,campinas,SP
cust_00001073,uniq_00001073,76731,maringa,PR
cust_00001074,uniq_00001074,75546,nova iguacu,RJ
cust_00001075,uniq_00001075,15938,vitoria,ES
cust_00001076,uniq_00001076,27961,sao paulo,SP
cust_00001077,uniq_00001077,72094,duque de caxias,RJ
cust_00001078,uniq_00001078,69898,santo andre,SP
cust_00001079,uniq_00001079,89463,salvador,BA
cust_00001080,uniq_00001080,28321,santo andre,SP
cust_00001081,uniq_00001081,90356,guarulhos,SP
cust_00001082,uniq_00001082,31299,feira de santana,BA
cust_00001083,uniq_00001083,90805,joinville,SC
cust_00001084,uniq_00001084,87820,duque de caxias,RJ
cust_00001085,uniq_00001085,76494,guarulhos,SP
cust_00001086,uniq_00001086,83783,nova iguacu,RJ
cust_00001087,uniq_00001087,72245,guarulhos,SP
cust_00001088,uniq_00001088,58281,natal,RN
cust_00001089,uniq_00001089,98317,guarulhos,SP
cust_00001090,uniq_00001090,64596,belo horizonte,MG
cust_00001091,uniq_00001091,50327,santo andre,SP
cust_00001092,uniq_00001092,88238,sao paulo,SP
cust_00001093,uniq_00001093,44803,juiz de fora,MG
cust_00001094,uniq_00001094,85711,santo andre,SP
cust_00001095,uniq_00001095,16731,porto alegre,RS
cust_00001096,uniq_00001096,72973,santo andre,SP
cust_00001097,uniq_00001097,78712,salvador,BA
cust_00001098,uniq_00001098,59832,santo andre,SP
cust_00001099,uniq_00001099,99224,campinas,SP
cust_00001100,uniq_00001100,14138,campo grande,MS
cust_00001101,uniq_00001101,24404,serra,ES
cust_00001102,uniq_00001102,12482,uberlandia,MG
cust_00001103,uniq_00001103,51116,nova iguacu,RJ
cust_00001104,uniq_00001104,29848,londrina,PR
cust_00001105,uniq_00001105,36724,feira de santana,BA
cust_00001106,uniq_00001106,75774,nova iguacu,RJ
cust_00001107,uniq_00001107,71814,santo andre,SP
cust_00001108,uniq_00001108,28098,rio de janeiro,RJ
cust_00001109,uniq_00001109,37176,santo andre,SP
cust_00001110,uniq_00001110,52604,maringa,PR
cust_00001111,uniq_00001111,72701,blumenau,SC
cust_00001112,uniq_00001112,59391,blumenau,SC
cust_00001113,uniq_00001113,32699,contagem,MG
cust_00001114,uniq_00001114,79878,vila velha,ES
cust_00001115,uniq_00001115,81601,guarulhos,SP
cust_00001116,uniq_00001116,98587,guarulhos,SP
cust_00001117,uniq_00001117,89963,guarulhos,SP
cust_00001118,uniq_00001118,35200,sao bernardo do campo,SP
cust_00001119,uniq_00001119,46569,campinas,SP
cust_00001120,uniq_00001120,49124,santo andre,SP
cust_00001121,uniq_00001121,49008,goiania,GO
cust_00001122,uniq_00001122,37168,guarulhos,SP
cust_00001123,uniq_00001123,51555,sao bernardo do campo,SP
cust_00001124,uniq_00001124,55718,sao bernardo do campo,SP
cust_00001125,uniq_00001125,45842,santo andre,SP
cust_00001126,uniq_00001126,25974,natal,RN
cust_00001127,uniq_00001127,98686,pelotas,RS
cust_00001128,uniq_00001128,59767,santo andre,SP
cust_00001129,uniq_00001129,55237,nova iguacu,RJ
cust_00001130,uniq_00001130,48070,campinas,SP
cust_00001131,uniq_00001131,47700,belem,PA
cust_00001132,uniq_00001132,55398,sao paulo,SP
cust_00001133,uniq_00001133,95979,sao bernardo do campo,SP
cust_00001134,uniq_00001134,72793,guarulhos,SP
cust_00001135,uniq_00001135,36485,campinas,SP
cust_00001136,uniq_00001136,45537,maringa,PR
cust_00001137,uniq_00001137,45601,santo andre,SP
cust_00001138,uniq_00001138,24316,porto alegre,RS
cust_00001139,uniq_00001139,86917,santo andre,SP
cust_00001140,uniq_00001140,41779,goiania,GO
cust_00001141,uniq_00001141,97796,sao paulo,SP
cust_00001142,uniq_00001142,39579,pelotas,RS
cust_00001143,uniq_00001143,40518,vitoria da conquista,BA
cust_00001144,uniq_00001144,23133,curitiba,PR
cust_00001145,uniq_00001145,53292,sao bernardo do campo,SP
cust_00001146,uniq_00001146,23178,brasilia,DF
cust_00001147,uniq_00001147,10679,uberlandia,MG
cust_00001148,uniq_00001148,30701,santo andre,SP
cust_00001149,uniq_00001149,95575,sao bernardo do campo,SP
cust_00001150,uniq_00001150,72580,feira de santana,BA
cust_00001151,uniq_00001151,47649,campinas,SP
cust_00001152,uniq_00001152,47409,londrina,PR
cust_00001153,uniq_00001153,21725,sao paulo,SP
cust_00001154,uniq_00001154,40437,santo andre,SP
cust_00001155,uniq_00001155,32946,belo horizonte,MG
cust_00001156,uniq_00001156,33040,nova iguacu,RJ
cust_00001157,uniq_00001157,62034,sao paulo,SP
cust_00001158,uniq_00001158,34420,juiz de fora,MG
cust_00001159,uniq_00001159,14910,guarulhos,SP
cust_00001160,uniq_00001160,49110,brasilia,DF
cust_00001161,uniq_00001161,53914,belem,PA
cust_00001162,uniq_00001162,69552,guarulhos,SP
cust_00001163,uniq_00001163,78723,santo andre,SP
cust_00001164,uniq_00001164,27589,nova iguacu,RJ
cust_00001165,uniq_00001165,45761,juiz de fora,MG
cust_00001166,uniq_00001166,24764,uberlandia,MG
cust_00001167,uniq_00001167,31298,guarulhos,SP
cust_00001168,uniq_00001168,94972,caucaia,CE
cust_00001169,uniq_00001169,34405,caxias do sul,RS
cust_00001170,uniq_00001170,54185,porto alegre,RS
cust_00001171,uniq_00001171,84420,caxias do sul,RS
cust_00001172,uniq_00001172,33002,campinas,SP
cust_00001173,uniq_00001173,66059,juiz de fora,MG
cust_00001174,uniq_00001174,52982,maringa,PR
cust_00001175,uniq_00001175,62538,rio de janeiro,RJ
cust_00001176,uniq_00001176,34219,sao paulo,SP
cust_00001177,uniq_00001177,72580,campinas,SP
cust_00001178,uniq_00001178,42512,guarulhos,SP
cust_00001179,uniq_00001179,44181,sao paulo,SP
cust_00001180,uniq_00001180,40870,campo grande,MS
cust_00001181,uniq_00001181,44995,sao bernardo do campo,SP
cust_00001182,uniq_00001182,49576,contagem,MG
cust_00001183,uniq_00001183,85088,santo andre,SP
cust_00001184,uniq_00001184,44282,sao paulo,SP
cust_00001185,uniq_00001185,40972,duque de caxias,RJ
cust_00001186,uniq_00001186,97528,sao paulo,SP
cust_00001187,uniq_00001187,71000,porto alegre,RS
cust_00001188,uniq_00001188,30934,guarulhos,SP
cust_00001189,uniq_00001189,99925,juiz de fora,MG
cust_00001190,uniq_00001190,50760,maringa,PR
cust_00001191,uniq_00001191,25389,maringa,PR
cust_00001192,uniq_00001192,58174,guarulhos,SP
cust_00001193,uniq_00001193,38721,uberlandia,MG
cust_00001194,uniq_00001194,72676,campinas,SP
cust_00001195,uniq_00001195,69634,niteroi,RJ
cust_00001196,uniq_00001196,64505,duque de caxias,RJ
cust_00001197,uniq_00001197,81989,vitoria da conquista,BA
cust_00001198,uniq_00001198,80453,caxias do sul,RS
cust_00001199,uniq_00001199,42435,uberlandia,MG
cust_00001200,uniq_00001200,20730,santo andre,SP
cust_00001201,uniq_00001201,68556,santo andre,SP
cust_00001202,uniq_00001202,57419,santo andre,SP
cust_00001203,uniq_00001203,83946,curitiba,PR
cust_00001204,uniq_00001204,18094,porto alegre,RS
cust_00001205,uniq_00001205,85065,niteroi,RJ
cust_00001206,uniq_00001206,29641,santo andre,SP
cust_00001207,uniq_00001207,53007,sao luis,MA
cust_00001208,uniq_00001208,67912,santo andre,SP
cust_00001209,uniq_00001209,99167,belo horizonte,MG
cust_00001210,uniq_00001210,86434,campinas,SP
cust_00001211,uniq_00001211,21919,sao bernardo do campo,SP
cust_00001212,uniq_00001212,17292,juiz de fora,MG
cust_00001213,uniq_00001213,27294,campo grande,MS
cust_00001214,uniq_00001214,69873,juiz de fora,MG
cust_00001215,uniq_00001215,17567,santo andre,SP
cust_00001216,uniq_00001216,70604,santo andre,SP
cust_00001217,uniq_00001217,12853,guarulhos,SP
cust_00001218,uniq_00001218,43352,aparecida de goiania,GO
cust_00001219,uniq_00001219,38560,florianopolis,SC
cust_00001220,uniq_00001220,15936,belo horizonte,MG
cust_00001221,uniq_00001221,55158,sao bernardo do campo,SP
cust_00001222,uniq_00001222,80931,rio de janeiro,RJ
cust_00001223,uniq_00001223,19046,vitoria,ES
cust_00001224,uniq_00001224,14159,feira de santana,BA
cust_00001225,uniq_00001225,63591,contagem,MG
cust_00001226,uniq_00001226,27750,campinas,SP
cust_00001227,uniq_00001227,59081,sao bernardo do campo,SP
cust_00001228,uniq_00001228,68790,juiz de fora,MG
cust_00001229,uniq_00001229,59236,nova iguacu,RJ
cust_00001230,uniq_00001230,99486,rio de janeiro,RJ
cust_00001231,uniq_00001231,27431,santo andre,SP
cust_00001232,uniq_00001232,25549,guarulhos,SP
cust_00001233,uniq_00001233,80419,campinas,SP
cust_00001234,uniq_00001234,79316,juiz de fora,MG
cust_00001235,uniq_00001235,39188,niteroi,RJ
cust_00001236,uniq_00001236,12979,florianopolis,SC
cust_00001237,uniq_00001237,70686,campo grande,MS
cust_00001238,uniq_00001238,65591,santo andre,SP
cust_00001239,uniq_00001239,59712,santo andre,SP
cust_00001240,uniq_00001240,42441,curitiba,PR
cust_00001241,uniq_00001241,55371,juiz de fora,MG
cust_00001242,uniq_00001242,46129,campinas,SP
cust_00001243,uniq_00001243,24790,campinas,SP
cust_00001244,uniq_00001244,96533,rio de janeiro,RJ
cust_00001245,uniq_00001245,90599,feira de santana,BA
cust_00001246,uniq_00001246,41544,sao paulo,SP
cust_00001247,uniq_00001247,18819,uberlandia,MG
cust_00001248,uniq_00001248,87849,campo grande,MS
cust_00001249,uniq_00001249,68515,sao paulo,SP
cust_00001250,uniq_00001250,98083,santo andre,SP
cust_00001251,uniq_00001251,42077,sao paulo,SP
cust_00001252,uniq_00001252,62725,sao paulo,SP
cust_00001253,uniq_00001253,40715,nova iguacu,RJ
cust_00001254,uniq_00001254,38477,santo andre,SP
cust_00001255,uniq_00001255,28367,curitiba,PR
cust_00001256,uniq_00001256,47914,santo andre,SP
cust_00001257,uniq_00001257,85511,niteroi,RJ
cust_00001258,uniq_00001258,85690,guarulhos,SP
cust_00001259,uniq_00001259,98150,blumenau,SC
cust_00001260,uniq_00001260,41051,guarulhos,SP
cust_00001261,uniq_00001261,28777,joao pessoa,PB
cust_00001262,uniq_00001262,38972,santo andre,SP
cust_00001263,uniq_00001263,49387,juiz de fora,MG
cust_00001264,uniq_00001264,17989,aparecida de goiania,GO
cust_00001265,uniq_00001265,87550,santo andre,SP
cust_00001266,uniq_00001266,92050,campinas,SP
cust_00001267,uniq_00001267,82856,sao bernardo do campo,SP
cust_00001268,uniq_00001268,16145,sao bernardo do campo,SP
cust_00001269,uniq_00001269,94320,duque de caxias,RJ
cust_00001270,uniq_00001270,78742,juiz de fora,MG
cust_00001271,uniq_00001271,64568,duque de caxias,RJ
cust_00001272,uniq_00001272,29558,sao bernardo do campo,SP
cust_00001273,uniq_00001273,59343,contagem,MG
cust_00001274,uniq_00001274,80507,uberlandia,MG
cust_00001275,uniq_00001275,41584,juiz de fora,MG
cust_00001276,uniq_00001276,49418,campinas,SP
cust_00001277,uniq_00001277,70689,niteroi,RJ
cust_00001278,uniq_00001278,83713,curitiba,PR
cust_00001279,uniq_00001279,64592,vila velha,ES
cust_00001280,uniq_00001280,79467,santo andre,SP
cust_00001281,uniq_00001281,60910,campinas,SP
cust_00001282,uniq_00001282,43422,campinas,SP
cust_00001283,uniq_00001283,53288,uberlandia,MG
cust_00001284,uniq_00001284,20363,maringa,PR
cust_00001285,uniq_00001285,58637,sao bernardo do campo,SP
cust_00001286,uniq_00001286,80206,sao paulo,SP
cust_00001287,uniq_00001287,16755,uberlandia,MG
cust_00001288,uniq_00001288,59436,guarulhos,SP
cust_00001289,uniq_00001289,89026,santo andre,SP
cust_00001290,uniq_00001290,19539,sao paulo,SP
cust_00001291,uniq_00001291,87015,florianopolis,SC
cust_00001292,uniq_00001292,72835,uberlandia,MG
cust_00001293,uniq_00001293,53642,rio branco,AC
cust_00001294,uniq_00001294,12009,aparecida de goiania,GO
cust_00001295,uniq_00001295,34906,campinas,SP
cust_00001296,uniq_00001296,72773,sao paulo,SP
cust_00001297,uniq_00001297,89220,campinas,SP
cust_00001298,uniq_00001298,61987,joao pessoa,PB
cust_00001299,uniq_00001299,82362,campinas,SP
cust_00001300,uniq_00001300,47101,caxias do sul,RS
cust_00001301,uniq_00001301,71112,sao bernardo do campo,SP
cust_00001302,uniq_00001302,50425,contagem,MG
cust_00001303,uniq_00001303,57139,guarulhos,SP
cust_00001304,uniq_00001304,75179,maringa,PR
cust_00001305,uniq_00001305,22924,sao bernardo do campo,SP
cust_00001306,uniq_00001306,51973,caucaia,CE
cust_00001307,uniq_00001307,58589,recife,PE
cust_00001308,uniq_00001308,64254,campo grande,MS
cust_00001309,uniq_00001309,83731,sao paulo,SP
cust_00001310,uniq_00001310,29126,campinas,SP
cust_00001311,uniq_00001311,44180,goiania,GO
cust_00001312,uniq_00001312,48691,brasilia,DF
cust_00001313,uniq_00001313,35715,porto alegre,RS
cust_00001314,uniq_00001314,40149,guarulhos,SP
cust_00001315,uniq_00001315,84683,nova iguacu,RJ
cust_00001316,uniq_00001316,75444,florianopolis,SC
cust_00001317,uniq_00001317,43728,contagem,MG
cust_00001318,uniq_00001318,94108,cuiaba,MT
cust_00001319,uniq_00001319,70401,sao bernardo do campo,SP
cust_00001320,uniq_00001320,56160,porto alegre,RS
cust_00001321,uniq_00001321,28344,campinas,SP
cust_00001322,uniq_00001322,34123,nova iguacu,RJ
cust_00001323,uniq_00001323,94123,santo andre,SP
cust_00001324,uniq_00001324,78674,sao paulo,SP
cust_00001325,uniq_00001325,19742,belo horizonte,MG
cust_00001326,uniq_00001326,16358,vitoria da conquista,BA
cust_00001327,uniq_00001327,64053,salvador,BA
cust_00001328,uniq_00001328,92667,campinas,SP
cust_00001329,uniq_00001329,18908,campinas,SP
cust_00001330,uniq_00001330,11198,campinas,SP
cust_00001331,uniq_00001331,76287,uberlandia,MG
cust_00001332,uniq_00001332,58916,vila velha,ES
cust_00001333,uniq_00001333,90980,sao paulo,SP
cust_00001334,uniq_00001334,73334,santo andre,SP
cust_00001335,uniq_00001335,12061,nova iguacu,RJ
cust_00001336,uniq_00001336,79758,rio de janeiro,RJ
cust_00001337,uniq_00001337,11553,maceio,AL
cust_00001338,uniq_00001338,79391,belo horizonte,MG
cust_00001339,uniq_00001339,80220,guarulhos,SP
cust_00001340,uniq_00001340,12246,feira de santana,BA
cust_00001341,uniq_00001341,33496,nova iguacu,RJ
cust_00001342,uniq_00001342,22624,rio de janeiro,RJ
cust_00001343,uniq_00001343,41584,palmas,TO
cust_00001344,uniq_00001344,91235,campinas,SP
cust_00001345,uniq_00001345,43084,santo andre,SP
cust_00001346,uniq_00001346,45038,guarulhos,SP
cust_00001347,uniq_00001347,20357,ananindeua,PA
cust_00001348,uniq_00001348,63218,duque de caxias,RJ
cust_00001349,uniq_00001349,84055,juiz de fora,MG
cust_00001350,uniq_00001350,39603,campinas,SP
cust_00001351,uniq_00001351,99658,joinville,SC
cust_00001352,uniq_00001352,95686,porto alegre,RS
cust_00001353,uniq_00001353,22255,brasilia,DF
cust_00001354,uniq_00001354,59710,nova iguacu,RJ
cust_00001355,uniq_00001355,82443,porto velho,RO
cust_00001356,uniq_00001356,17355,sao bernardo do campo,SP
cust_00001357,uniq_00001357,11238,vitoria da conquista,BA
cust_00001358,uniq_00001358,20837,campinas,SP
cust_00001359,uniq_00001359,66873,sao bernardo do campo,SP
cust_00001360,uniq_00001360,84167,guarulhos,SP
cust_00001361,uniq_00001361,79226,fortaleza,CE
cust_00001362,uniq_00001362,40115,sao paulo,SP
cust_00001363,uniq_00001363,84289,campinas,SP
cust_00001364,uniq_00001364,45532,sao bernardo do campo,SP
cust_00001365,uniq_00001365,19744,sao paulo,SP
cust_00001366,uniq_00001366,81176,guarulhos,SP
cust_00001367,uniq_00001367,33508,brasilia,DF
cust_00001368,uniq_00001368,12052,londrina,PR
cust_00001369,uniq_00001369,86943,campinas,SP
cust_00001370,uniq_00001370,62205,niteroi,RJ
cust_00001371,uniq_00001371,49226,sao paulo,SP
cust_00001372,uniq_00001372,83919,florianopolis,SC
cust_00001373,uniq_00001373,84277,campinas,SP
cust_00001374,uniq_00001374,98740,sao bernardo do campo,SP
cust_00001375,uniq_00001375,53480,santo andre,SP
cust_00001376,uniq_00001376,28343,sao bernardo do campo,SP
cust_00001377,uniq_00001377,75639,sao paulo,SP
cust_00001378,uniq_00001378,17038,maceio,AL
cust_00001379,uniq_00001379,67290,sao paulo,SP
cust_00001380,uniq_00001380,19963,campinas,SP
cust_00001381,uniq_00001381,89320,joinville,SC
cust_00001382,uniq_00001382,88067,santo andre,SP
cust_00001383,uniq_00001383,52778,sao bernardo do campo,SP
cust_00001384,uniq_00001384,93115,sao paulo,SP
cust_00001385,uniq_00001385,69054,guarulhos,SP
cust_00001386,uniq_00001386,39902,juiz de fora,MG
cust_00001387,uniq_00001387,82487,feira de santana,BA
cust_00001388,uniq_00001388,66603,joinville,SC
cust_00001389,uniq_00001389,99088,porto alegre,RS
cust_00001390,uniq_00001390,21232,juiz de fora,MG
cust_00001391,uniq_00001391,48715,santo andre,SP
cust_00001392,uniq_00001392,19634,campinas,SP
cust_00001393,uniq_00001393,45123,sao paulo,SP
cust_00001394,uniq_00001394,59807,goiania,GO
cust_00001395,uniq_00001395,61068,campinas,SP
cust_00001396,uniq_00001396,57277,londrina,PR
cust_00001397,uniq_00001397,21995,curitiba,PR
cust_00001398,uniq_00001398,50405,sao paulo,SP
cust_00001399,uniq_00001399,57175,sao bernardo do campo,SP
cust_00001400,uniq_00001400,23399,guarulhos,SP
cust_00001401,uniq_00001401,21442,niteroi,RJ
cust_00001402,uniq_00001402,66489,fortaleza,CE
cust_00001403,uniq_00001403,83005,feira de santana,BA
cust_00001404,uniq_00001404,23538,brasilia,DF
cust_00001405,uniq_00001405,21746,vitoria,ES
cust_00001406,uniq_00001406,82642,joinville,SC
cust_00001407,uniq_00001407,88240,sao paulo,SP
cust_00001408,uniq_00001408,60493,duque de caxias,RJ
cust_00001409,uniq_00001409,48253,belo horizonte,MG
cust_00001410,uniq_00001410,60829,nova iguacu,RJ
cust_00001411,uniq_00001411,83339,curitiba,PR
cust_00001412,uniq_00001412,84967,sao luis,MA
cust_00001413,uniq_00001413,99825,recife,PE
cust_00001414,uniq_00001414,32216,sao bernardo do campo,SP
cust_00001415,uniq_00001415,45247,campinas,SP
cust_00001416,uniq_00001416,45180,duque de caxias,RJ
cust_00001417,uniq_00001417,29127,juiz de fora,MG
cust_00001418,uniq_00001418,31916,natal,RN
cust_00001419,uniq_00001419,46170,juiz de fora,MG
cust_00001420,uniq_00001420,49289,feira de santana,BA
cust_00001421,uniq_00001421,20082,nova iguacu,RJ
cust_00001422,uniq_00001422,42990,aparecida de goiania,GO
cust_00001423,uniq_00001423,91924,brasilia,DF
cust_00001424,uniq_00001424,87831,sao bernardo do campo,SP
cust_00001425,uniq_00001425,70012,uberlandia,MG
cust_00001426,uniq_00001426,27758,sao paulo,SP
cust_00001427,uniq_00001427,10887,brasilia,DF
cust_00001428,uniq_00001428,53544,cuiaba,MT
cust_00001429,uniq_00001429,53193,nova iguacu,RJ
cust_00001430,uniq_00001430,53874,sao bernardo do campo,SP
cust_00001431,uniq_00001431,95332,juiz de fora,MG
cust_00001432,uniq_00001432,49378,uberlandia,MG
cust_00001433,uniq_00001433,89064,contagem,MG
cust_00001434,uniq_00001434,72784,uberlandia,MG
cust_00001435,uniq_00001435,33283,duque de caxias,RJ
cust_00001436,uniq_00001436,51830,sao bernardo do campo,SP
cust_00001437,uniq_00001437,92955,guarulhos,SP
cust_00001438,uniq_00001438,85481,nova iguacu,RJ
cust_00001439,uniq_00001439,52714,campinas,SP
cust_00001440,uniq_00001440,46739,londrina,PR
cust_00001441,uniq_00001441,57843,sao bernardo do campo,SP
cust_00001442,uniq_00001442,83905,rio de janeiro,RJ
cust_00001443,uniq_00001443,87624,campinas,SP
cust_00001444,uniq_00001444,33583,santo andre,SP
cust_00001445,uniq_00001445,70505,rio de janeiro,RJ
cust_00001446,uniq_00001446,67469,campinas,SP
cust_00001447,uniq_00001447,19064,guarulhos,SP
cust_00001448,uniq_00001448,98208,nova iguacu,RJ
cust_00001449,uniq_00001449,28242,sao bernardo do campo,SP
cust_00001450,uniq_00001450,41722,guarulhos,SP
cust_00001451,uniq_00001451,96332,sao luis,MA
cust_00001452,uniq_00001452,65460,campinas,SP
cust_00001453,uniq_00001453,19694,nova iguacu,RJ
cust_00001454,uniq_00001454,88372,sao bernardo do campo,SP
cust_00001455,uniq_00001455,86315,juiz de fora,MG
cust_00001456,uniq_00001456,80040,sao bernardo do campo,SP
cust_00001457,uniq_00001457,81256,nova iguacu,RJ
cust_00001458,uniq_00001458,57124,belo horizonte,MG
cust_00001459,uniq_00001459,80373,serra,ES
cust_00001460,uniq_00001460,24335,belo horizonte,MG
cust_00001461,uniq_00001461,96193,goiania,GO
cust_00001462,uniq_00001462,31802,contagem,MG
cust_00001463,uniq_00001463,15806,santo andre,SP
cust_00001464,uniq_00001464,94545,pelotas,RS
cust_00001465,uniq_00001465,94769,maringa,PR
cust_00001466,uniq_00001466,53463,juiz de fora,MG
cust_00001467,uniq_00001467,23886,nova iguacu,RJ
cust_00001468,uniq_00001468,22924,sao paulo,SP
cust_00001469,uniq_00001469,39098,contagem,MG
cust_00001470,uniq_00001470,68429,goiania,GO
cust_00001471,uniq_00001471,61266,caucaia,CE
cust_00001472,uniq_00001472,99070,sao bernardo do campo,SP
cust_00001473,uniq_00001473,75597,santo andre,SP
cust_00001474,uniq_00001474,55215,campinas,SP
cust_00001475,uniq_00001475,73277,belem,PA
cust_00001476,uniq_00001476,48722,curitiba,PR
cust_00001477,uniq_00001477,21253,sao bernardo do campo,SP
cust_00001478,uniq_00001478,28569,joao pessoa,PB
cust_00001479,uniq_00001479,50880,duque de caxias,RJ
cust_00001480,uniq_00001480,69681,cuiaba,MT
cust_00001481,uniq_00001481,78303,curitiba,PR
cust_00001482,uniq_00001482,55652,nova iguacu,RJ
cust_00001483,uniq_00001483,22795,sao bernardo do campo,SP
cust_00001484,uniq_00001484,69303,sao bernardo do campo,SP
cust_00001485,uniq_00001485,18804,guarulhos,SP
cust_00001486,uniq_00001486,15856,guarulhos,SP
cust_00001487,uniq_00001487,12960,sao paulo,SP
cust_00001488,uniq_00001488,94930,duque de caxias,RJ
cust_00001489,uniq_00001489,98754,sao paulo,SP
cust_00001490,uniq_00001490,41970,niteroi,RJ
cust_00001491,uniq_00001491,82339,uberlandia,MG
cust_00001492,uniq_00001492,53383,niteroi,RJ
cust_00001493,uniq_00001493,70562,sao luis,MA
cust_00001494,uniq_00001494,63090,brasilia,DF
cust_00001495,uniq_00001495,34430,niteroi,RJ
cust_00001496,uniq_00001496,61849,sao bernardo do campo,SP
cust_00001497,uniq_00001497,90492,sao paulo,SP
cust_00001498,uniq_00001498,68926,campinas,SP
cust_00001499,uniq_00001499,66302,santo andre,SP
cust_00001500,uniq_00001500,10583,sao bernardo do campo,SP
cust_00001501,uniq_00001501,36972,campinas,SP
cust_00001502,uniq_00001502,18200,vila velha,ES
cust_00001503,uniq_00001503,80371,recife,PE
cust_00001504,uniq_00001504,57945,maceio,AL
cust_00001505,uniq_00001505,35830,guarulhos,SP
cust_00001506,uniq_00001506,24936,nova iguacu,RJ
cust_00001507,uniq_00001507,97910,guarulhos,SP
cust_00001508,uniq_00001508,79168,nova iguacu,RJ
cust_00001509,uniq_00001509,88246,guarulhos,SP
cust_00001510,uniq_00001510,90125,ananindeua,PA
cust_00001511,uniq_00001511,86939,nova iguacu,RJ
cust_00001512,uniq_00001512,55603,sao paulo,SP
cust_00001513,uniq_00001513,70012,macapa,AP
cust_00001514,uniq_00001514,32613,santo andre,SP
cust_00001515,uniq_00001515,90541,duque de caxias,RJ
cust_00001516,uniq_00001516,21108,santo andre,SP
cust_00001517,uniq_00001517,51049,uberlandia,MG
cust_00001518,uniq_00001518,41270,sao paulo,SP
cust_00001519,uniq_00001519,25328,caxias do sul,RS
cust_00001520,uniq_00001520,58929,niteroi,RJ
cust_00001521,uniq_00001521,76954,joao pessoa,PB
cust_00001522,uniq_00001522,64819,juiz de fora,MG
cust_00001523,uniq_00001523,28070,pelotas,RS
cust_00001524,uniq_00001524,65448,juiz de fora,MG
cust_00001525,uniq_00001525,73788,campinas,SP
cust_00001526,uniq_00001526,82733,niteroi,RJ
cust_00001527,uniq_00001527,74178,florianopolis,SC
cust_00001528,uniq_00001528,28388,joinville,SC
cust_00001529,uniq_00001529,51232,niteroi,RJ
cust_00001530,uniq_00001530,91187,nova iguacu,RJ
cust_00001531,uniq_00001531,57059,brasilia,DF
cust_00001532,uniq_00001532,73518,goiania,GO
cust_00001533,uniq_00001533,35575,campinas,SP
cust_00001534,uniq_00001534,83607,sao bernardo do campo,SP
cust_00001535,uniq_00001535,63626,sao luis,MA
cust_00001536,uniq_00001536,64477,sao luis,MA
cust_00001537,uniq_00001537,74054,nova iguacu,RJ
cust_00001538,uniq_00001538,20835,curitiba,PR
cust_00001539,uniq_00001539,14044,santo andre,SP
cust_00001540,uniq_00001540,48284,campinas,SP
cust_00001541,uniq_00001541,46025,belo horizonte,MG
